problem_id,tier,source,model,model_name,sample_idx,passed,failure_type,error_type,error_message,syntax_valid,timed_out,standard_passed,standard_total,boundary_passed,boundary_total,adversarial_passed,adversarial_total
medium_030,Medium,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,2,False,Runtime,,None,True,False,3,3,2,2,1,2
hard_001,Hard,original,codellama,CodeLlama-7B-Instruct,0,False,Runtime,,None,True,False,0,3,0,2,0,2
hard_001,Hard,original,codellama,CodeLlama-7B-Instruct,1,False,Runtime,,None,True,False,3,3,1,2,2,2
hard_001,Hard,original,codellama,CodeLlama-7B-Instruct,2,False,Runtime,,None,True,False,3,3,1,2,2,2
hard_002,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_002,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_002,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_003,Hard,original,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_003,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_003,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_004,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,0,False,Runtime,,None,True,False,0,3,0,2,0,2
hard_004,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_004,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_005,Hard,original,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_005,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_005,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_006,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_006,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_006,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_007,Hard,original,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_007,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_007,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_008,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_008,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,1,False,Runtime,,None,True,False,0,3,0,2,0,2
hard_008,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,2,False,Runtime,,None,True,False,0,3,0,2,0,2
hard_009,Hard,original,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_009,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_009,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_010,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_010,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_010,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_011,Hard,original,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_011,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_011,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_012,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,0,False,Runtime,,None,True,False,0,3,0,2,0,2
hard_012,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_012,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,2,False,Syntactic,SyntaxError,"SyntaxError: expected ':' (<solution>, line 1)",False,False,0,3,0,2,0,2
hard_013,Hard,original,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_013,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_013,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_014,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_014,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_014,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_015,Hard,original,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_015,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_015,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_016,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,0,False,Runtime,,None,True,False,0,3,0,2,0,2
hard_016,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_016,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_017,Hard,original,codellama,CodeLlama-7B-Instruct,0,False,Syntactic,SyntaxError,"SyntaxError: expected ':' (<solution>, line 1)",False,False,0,3,0,2,0,2
hard_017,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_017,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_018,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_018,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,1,False,Runtime,,None,True,False,0,3,0,2,0,2
hard_018,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_019,Hard,original,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_019,Hard,original,codellama,CodeLlama-7B-Instruct,1,False,Algorithmic,,None,True,False,0,3,1,2,0,2
hard_019,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_020,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_020,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_020,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_021,Hard,original,codellama,CodeLlama-7B-Instruct,0,False,Runtime,,None,True,False,3,3,1,2,2,2
hard_021,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_021,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_022,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_022,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,1,False,Algorithmic,,None,True,False,0,3,0,2,0,2
hard_022,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_023,Hard,original,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_023,Hard,original,codellama,CodeLlama-7B-Instruct,1,False,Runtime,,None,True,False,0,3,0,2,0,2
hard_023,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_024,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,0,False,Syntactic,SyntaxError,"SyntaxError: expected ':' (<solution>, line 1)",False,False,0,3,0,2,0,2
hard_024,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_024,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_025,Hard,original,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_025,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_025,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_026,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_026,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_026,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_027,Hard,original,codellama,CodeLlama-7B-Instruct,0,False,Algorithmic,,None,True,False,0,3,0,2,0,2
hard_027,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_027,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_028,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,0,False,Runtime,,None,True,False,0,3,0,2,0,2
hard_028,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_028,Hard,MBPP-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_029,Hard,original,codellama,CodeLlama-7B-Instruct,0,True,Pass,,None,True,False,3,3,2,2,2,2
hard_029,Hard,original,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_029,Hard,original,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
hard_030,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,0,False,Runtime,,None,True,False,0,3,0,2,0,2
hard_030,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,1,True,Pass,,None,True,False,3,3,2,2,2,2
hard_030,Hard,HumanEval-adapted,codellama,CodeLlama-7B-Instruct,2,True,Pass,,None,True,False,3,3,2,2,2,2
